,text,tag,author,from_book
103,沐春风，惹一身红尘;望秋月，化半缕轻烟。顾盼间乾坤倒转，一霎时沧海桑田。方晓，弹指红颜老，刹那芳华逝。,古词,金庸,《射雕英雄传》
104,云海 天涯 两渺茫,古词,辛夷坞,《致我们终将逝去的青春》
105,苦哉生长当驿边，官家使我牵驿船。辛苦日多乐日少，水宿沙行如海鸟。,古词,王建,《佚名》
106,老夫聊发少年狂，左牵黄，右擎苍，锦帽貂裘，千骑卷平岗。为报倾城随太守，亲射虎，看孙郎。,古词,苏轼,《苏轼诗词全集》
107,去年相送，余杭门外，飞雪似杨花。,古词,苏轼,《苏轼诗词全集》
108,慎重则必成，轻发则多败,古词,苏轼,《苏轼诗词全集》
109,拣尽寒枝不肯栖，寂寞沙洲冷。,古词,苏轼,《苏轼诗词全集》
110,但屈指西风几时来，又不道流年暗中偷换！,古词,苏轼,《苏轼诗词全集》
111,江山风月，本无常主，闲者便是主人。,古词,苏轼,《苏轼诗词全集》
112,人生到处知何似？应似飞鸿踏雪泥。,古词,苏轼,《苏轼诗词全集》
113,细看来，不是杨花，点点是离人泪,古词,苏轼,《苏轼诗词全集》
114,陪君醉笑三千场，不诉离觞。,古词,苏轼,《苏轼诗词全集》
115,大江东去，浪淘尽，千古风流人物。故垒西边，人道是，三国周郎赤壁。乱石穿空，惊涛拍岸，卷起千堆雪。江山如画，一时多少豪杰。,古词,苏轼,《苏轼诗词全集》
116,休言万事转头空。未转头时皆梦。《西江月（平山堂）》,古词,苏轼,《苏轼诗词全集》
117,陌上花开蝴蝶飞，江山犹是昔人非。,古词,苏轼,《苏轼诗词全集》
118,"博观而约取,厚积而薄发",古词,苏轼,《苏轼诗词全集》
119,心似已灰之木，身如不系之舟。,古词,苏轼,《苏轼诗词全集》
120,乌啼花落，萧江东流，任它日暮。,古词,纳兰性德,《纳兰词》
121,来去苦匆匆，准拟待、晓钟敲破。乍偎人，一闪灯花堕，却对着，琉璃火。,古词,纳兰性德,《纳兰词》
122,问君何事轻别离，一年能几团圆月？杨柳乍如丝，故园春尽时。,古词,纳兰性德,《纳兰词》
123,"待结个他生知己，还怕两人都命薄，再缘悭、剩月残风里。清泪尽,纸灰起。",古词,纳兰性德,《纳兰词》
124,谢家庭院残更里，燕宿雕梁。月度银墙，不辨花丛那辨香。,古词,纳兰性德,《纳兰词》
125,归鸿旧约霜前至，可寄香笺字?,古词,纳兰性德,《纳兰词》
126,须知秋叶春花促，点鬓星星。,古词,纳兰性德,《纳兰词》
127,人间别离无数，向瓜果筵前，碧天凝伫。,古词,纳兰性德,《纳兰词》
128,江南好，何处异京华。,古词,纳兰性德,《纳兰词》
