,text,tag,author,from_book
92,现在我们成了孩子们以后的回忆了。,回忆,克里斯托弗·诺兰,《星际穿越》
93,岁月在你脸上刻下衰老，却在我心底刮走回忆。成长是不得已的告别。,回忆,吕克·贝松,《这个杀手不太冷》
94,谁没有体验过好景不常的凄凉回忆呢？那种回忆是怎样在一个人的梦魂深处缠扰啊！就像站在盛大宴会旁的幽灵一样，它那无形的眼睛，含着一种悲哀的哲学意味，看着那临时的筵席。,回忆,德莱塞,《最后一位巨人》
95,我喜欢怀旧往事，确不迷失未来的方向。,回忆,杰克·凯鲁亚克,《在路上》
96,世界旅行不像它看上去的那么美好，只是在你从所有炎热和狼狈中归来之后，你忘记了所受的折磨，回忆着看见过的不可思议的景色，它才是美好的。,回忆,杰克·凯鲁亚克,《在路上》
97,希望有一天不管你做什么，你都能回头想想，希望你能想到我，这不会太费事。,回忆,马克·吐温,《汤姆·索亚历险记》
98,但是，回忆无补于现实，它就像是一个徘徊不去的幽灵，现实的感觉是无法用魔法将其召来；她千方百计地想这样做，但这幽灵却像是一片凄怆，缥缈的行云。,回忆,麦卡洛,《荆棘鸟》
99,回忆就是这样的，即使是那些充满深情厚爱的回忆也概莫能外，好像脑子里有一种无意识的愈合过程，尽管我们曾痛下决心永勿忘，但它依然能使创伤愈合。,回忆,麦卡洛,《荆棘鸟》
100,人还有回忆，才不会孤单。,回忆,白槿湖,《如果巴黎不快乐》
101,回忆，总是温馨而残忍的。,回忆,白槿湖,《如果巴黎不快乐》
102,这世间的每个人，其实心里都藏着故事，也许是一些温暖的人，也许是一些遗憾的事。物是人非总是让人伤感，可回忆是人们相逢的唯一证据，把回忆拿出来，也就成了故事。,回忆,关东野客,《我有一杯酒，可以慰风尘》
103,看不到未来的人之所以自甘沉沦，是因为他发现自己老在回忆。,回忆,维克多·弗兰克尔,《活出生命的意义》
104,在广播时她念了他最后一封信，,回忆,辛波斯卡,《辛波斯卡诗选：万物静默如谜》
105,最后，这些不是皇后的，也不是女王的回忆录，这是另一种人的回忆.,回忆,阿瑟·高顿,《艺伎回忆录》
106,如果说可以选择遗忘一段回忆，我选择遗忘有关你的一切。,回忆,简·奥斯汀,《理智与情感》
107,星星早已死去，在夜空中熠熠闪烁的，是它们的回忆。,回忆,小吉祥天,《灵魂摆渡》
108,铁石心肠的人都会被一刹那的回忆软化吧，短短的一刻，几秒钟。,回忆,亦舒,《喜宝》
109,“回忆有屁用。”妈妈说，“你能靠回忆活命吗？回忆吃得饱还是穿得暖？”,回忆,亦舒,《喜宝》
110,后来，我把高粱铺平了，她就躺下了，躺下我就痛快了。,回忆,莫言,《红高粱》
111,那是我读了手抄本曼娜回忆录，我对人类所有美好感情充满了蔑视和憎恨。我特别对肉感、美丽的米兰起了勃勃杀机。在我看来她的妖娆充满了邪恶。她是一个可怕的诱惑，一朵盛开的罪恶之花，她的存在就是对道德、秩序的挑衅，是对所有情操高尚的正派公民的一个威胁！,回忆,王朔,《动物凶猛》
112,"Most Of The Time, Let Us Not Put It Is Not Each Other, But Those Who Lost Memories Together.",回忆,凯文·威廉姆森,《吸血鬼日记》
113,这年头人们行乐的机会越过越多，不在乎等到逢年过节；所以年情节景一回回地淡下去，像从前那样热狂地期待着，热狂地受用着的事情，怕只在老年人的回忆，小孩子的想象中存在着罢了。,回忆,朱自清,《朱自清散文集》
114,看吧，想从过去日子里找点回忆有多么徒劳无益。看看吧，过去，在我身边时总把自己弄得干干净净的姑娘成了什么样子。我一催马，跑到前面去了。马的四蹄在春天的大路上扬起了一股黄尘。后面的那些人，都落在尘埃里了。,回忆,阿来,《尘埃落定》
115,不搞回忆对比行吗?不忆苦、不思甜行吗?解放才十四、五年，就把旧社会受过的苦、遭过的罪，忘得精光?三面红旗、集体经济，纵使有个芝麻绿豆、鸡毛蒜皮的毛病、缺点，你们也不应发牢骚、泄怨气。不要这山望着那山高，端着粗碗想细碗，吃了糠粑想细粮，人心不足蛇吞象。所以忆苦思甜是件法宝，能派很多用场。,回忆,古华,《芙蓉镇》
116,我们死去以后就会有奇怪的事情发生，我们的感觉消失了，味觉、触觉和听觉都成为遥远的回忆，但是我们的视觉，它变得开阔了。我们能突然把被我们扔在身后的这个世界看清楚。当然，大多数死人能看见的世界，活着的人也能看清楚，只要他们愿意花时间去看。,回忆,马克·切利,《绝望的主妇》
117,人到中年，回忆就比梦想更重要了。,回忆,马克·切利,《绝望的主妇》
118,陈松林记得，他第一次遇到黎纪纲，就是在这里。黎纪纲躺在床上，扶他回来的同学们，正用毛巾浸湿冷水帮他止血。此刻，他觉得奇怪，看看宿舍里没有什么人，所以一见到华为就向他低声打听这青年的来历。,回忆,杨益言,《红岩》
119,人在痛苦的时候，是最易回忆旧事的。林道静一边哭着，一边堕入到回忆中，她怎样会一小我来到这伶丁伶仃的地方?,回忆,杨沫,《青春之歌》
120,好比头脑不健全的人在关门的时候尽量不去想别的事情，以便疑惑袭来时用关门时留下的回忆来战胜它。,回忆,马赛尔·普鲁斯特,《追忆似水年华》
121,如果遗忘所带来的回忆,回忆,马赛尔·普鲁斯特,《追忆似水年华》
122,许多年以前我也曾经经历过群花争妍的春天。,回忆,马赛尔·普鲁斯特,《追忆似水年华》
123,这些旋转不已、模糊一片的回忆，向来都转瞬即逝；不知身在何处的短促的回忆，掠过种种不同的假设，而往往又分辨不清假设与假设之间的界限，正等于我们在电影镜中看到一匹奔驰的马，我们无法把奔马的连续动作一个个单独分开。,回忆,马赛尔·普鲁斯特,《追忆似水年华》
124,回忆中的生活比当时当地的现实生活更为现实。,回忆,马赛尔·普鲁斯特,《追忆似水年华》
125,爱情之所以不可以永恒，大约正因为回忆不可能始终真实，因为生命就是细胞的不断更新。,回忆,马赛尔·普鲁斯特,《追忆似水年华》
126,有回忆才是完美人生,回忆,马赛尔·普鲁斯特,《追忆似水年华》
