,text,tag,author,from_book
81,奔跑，直到自己成为风。,坚持,佚名,《一禅小和尚》
82,每个人心中，都有一个梦，艰也要面对，难也要坚持，因为执着；每个人心中，都有一条路，坎也要面对，坷也要坚持，因为已选择；每个人心中，都有一份累，痛也要面对，苦也要坚持，因为坚强；每个人心中，都有一份苦，郁也要沉默，闷也要坚守，因为无人释解；每个人心中，都有一些经历，磨砺也要接受，挫折也要承载，因为成长！,坚持,佚名,《一禅小和尚》
83,师父：无论你是谁，你在经历什么，坚持住，你就会见到最坚强的自己。,坚持,佚名,《一禅小和尚》
84,人需要的，其实是抓住机会的能力。,坚持,南派三叔,《盗墓笔记》
85,绝望是那些坚持只看结局，放弃一切希望的人所感受到的煎熬。,坚持,约翰·罗纳德·瑞尔·托尔金,《指环王》
86,“吴邪，既然你坚持要去，那让我问你点问题。”“三叔你说？”“如果你到了个斗里，身上的装备都丢了，跟同伴都失散了，这时候铺天盖地来了一堆粽子。上天无门下地无路，你的结局会是什么？”“我会拿着一大堆的好东西回家。”“……你一点都不了解倒斗！”“……你一点都不了解小哥。”,坚持,南派三叔,《盗墓笔记》
87,在你们身上，我看到了热爱、坚持和孤独,坚持,马云,《马云精彩语录》
88,我知道25岁以后的女子遭遇爱情的机会将渐渐减少，但是遭遇到传奇的机会却增加。因为，她们开始再次坚持自己的梦想。,坚持,安妮宝贝,《彼岸花》
89,很多人看过去似乎都已经没有伤口了，大家都记得把自己保护好，谨慎地寻求付出和回报之间的平衡。希望别人死心塌地，坚持自己悠游自在。,坚持,安妮宝贝,《彼岸花》
90,不管去哪我都跟随您，直到永远。就算身体毁灭，我也绝不会离开你的身边，一起走到地狱的尽头。,坚持,枢梁,《黑执事》
91,我不会停滞不前，踏出的每一步我都不会后悔。,坚持,枢梁,《黑执事》
92,人做的任何事情都有回报。再艰难的时段都可经历过尽。它只是在沉默的警告你，希望你自省，以此才可面对后续。反省。等你纯净，再给你下文。时间是这样的态度，人必须信任它。,坚持,安妮宝贝,《素年锦时》
93,我懂得之后的黑暗冷落，确定无疑。,坚持,安妮宝贝,《素年锦时》
94,有些路注定要孤身一人走，想要到达繁华，必经一段荒凉。,坚持,空知英秋,《银魂》
95,操千曲而后晓声，观千剑而后识器。,坚持,刘勰,《文心雕龙》
96,到头来都要输的话，还不如在自己的坚持下输。,坚持,空知英秋,《银魂》
97,我直到肉体毁灭之前，都要把腰杆伸直活下去！,坚持,空知英秋,《银魂》
98,爬一座山时，就要一步一步，像乌龟那样脚踏实地。也许，仍会到达不了你希望的山顶，或者在路上就耗光了力气。但是请坚持，因为你会发现，你在那儿所看到的景色要比山脚下美丽的多。,坚持,空知英秋,《银魂》
99,你以为人生很痛苦了，其实今后会有更多痛苦的事儿等着你，这么想的话，就能坚持下去。,坚持,空知英秋,《银魂》
100,坚持意志伟大的事业需要始终不渝的精神。,坚持,伏尔泰,《佚名》
101,凡作事，将成功之时，其困难最甚。行百里者半九十，有志当世之务者，不可不戒，不可不勉。,坚持,梁启超,《饮冰室全集》
102,我们应当相信我们每个人都能做成一点事情，而当我们发现这点事情是什么的时候，我们就要坚持下去。,坚持,居里夫人,《佚名》
103,机会永远都在，只是在机会降临的时候，你是否准备好了，又是否能够一直坚持。,坚持,刘涛,《佚名》
104,我之所以能在科学上成功，最重要的一点就是对科学的热爱，坚持长期探索。,坚持,达尔文,《佚名》
105,信仰，那曾经是多么厚重的力量。那是你无数次想要放弃之时坚持下来的理由。你愿意为她付出青春、热血，甚至献出生命也在所不惜。那是光，是电，是暖，是茫茫暗夜里海上的灯塔，立在天边，任他风雨侵蚀，任他天摇地动，也不会倒下。那是最绝望的境遇里始终闪烁的星点希望。,坚持,都梁,《亮剑》
